user_id,cluster,recency_days,frequency,monetary,aov,discount_share,accessory_share,sessions_90d,tenure_days,cluster_role,pc1,pc2
U000262,0,625,3,86.36,28.7867,0.3333,0.3473,0.0,723,휴면·이탈 위험,0.5082,1.9327
U000263,0,723,1,32.98,32.98,0.0,0.0,0.0,723,휴면·이탈 위험,-1.0395,1.323
U000264,0,723,1,85.46,85.46,1.0,0.3685,0.0,723,휴면·이탈 위험,0.3537,1.9323
U000265,0,723,1,0.0,44.08,1.0,0.0,0.0,723,휴면·이탈 위험,-2.6932,0.4851
U000266,0,405,4,71.16,21.7875,0.25,0.2294,0.0,723,휴면·이탈 위험,0.3785,1.63
U000267,2,604,3,104.96,34.9867,0.0,0.762,0.0,723,핵심 고객,1.6436,2.4155
U000268,2,723,1,56.98,56.98,0.0,0.7018,0.0,723,핵심 고객,0.8907,2.169
U000269,2,50,16,1321.56,82.5975,0.0,0.8276,20.0,723,핵심 고객,6.9273,1.8932
U000270,0,701,2,57.97,39.78,0.5,0.4774,0.0,723,휴면·이탈 위험,0.4327,1.9455
U000271,0,714,2,34.18,17.09,0.5,0.0,0.0,723,휴면·이탈 위험,-1.31,1.1795
U000272,2,235,3,99.75,33.25,0.3333,0.3988,0.0,723,핵심 고객,1.0209,1.6048
U000273,2,167,11,495.31,45.0282,0.1818,0.3694,12.0,723,핵심 고객,4.2577,1.6119
U000274,0,722,1,37.98,37.98,0.0,0.0,0.0,722,휴면·이탈 위험,-0.8716,1.401
U000275,0,662,2,45.98,22.99,0.0,0.0,0.0,722,휴면·이탈 위험,-0.735,1.4155
U000276,0,722,1,36.98,36.98,0.0,0.0,0.0,722,휴면·이탈 위험,-0.9033,1.3859
U000277,0,722,1,32.98,32.98,0.0,0.0,0.0,722,휴면·이탈 위험,-1.039,1.3215
U000278,2,468,3,126.14,42.0467,0.3333,0.3423,0.0,722,핵심 고객,1.0245,2.0099
U000279,2,637,2,121.95,60.975,0.0,0.5492,0.0,722,핵심 고객,1.4383,2.3701
U000280,2,595,3,124.95,41.65,0.0,0.856,0.0,722,핵심 고객,2.0273,2.5786
U000281,0,722,1,29.99,29.99,0.0,0.0,0.0,722,휴면·이탈 위험,-1.1514,1.2681
U000282,0,722,1,24.99,24.99,0.0,0.0,0.0,722,휴면·이탈 위험,-1.366,1.1662
U000283,2,45,9,695.17,77.2411,0.1111,0.8463,31.0,722,핵심 고객,6.2398,1.2864
U000284,0,722,1,17.99,17.99,1.0,0.0,0.0,722,휴면·이탈 위험,-2.1658,0.7711
U000285,0,722,1,35.98,35.98,0.0,0.0,0.0,722,휴면·이탈 위험,-0.9358,1.3705
U000286,2,538,7,265.77,45.2486,0.1429,0.6186,0.0,722,핵심 고객,2.6684,2.8417
U000287,0,722,1,17.99,17.99,0.0,0.0,0.0,722,휴면·이탈 위험,-1.7487,0.9844
U000288,2,649,2,85.96,42.98,0.0,0.4651,0.0,722,핵심 고객,0.8606,2.115
U000289,2,194,9,339.64,37.7378,0.1111,0.2731,15.0,722,핵심 고객,3.6745,1.3243
U000290,2,7,17,1069.62,65.4059,0.0588,0.6377,24.0,722,핵심 고객,6.8877,0.725
U000291,0,722,1,16.19,16.19,1.0,0.0,0.0,722,휴면·이탈 위험,-2.2873,0.7134
U000292,0,722,1,74.96,74.96,0.0,0.3334,0.0,722,휴면·이탈 위험,0.5494,2.0423
U000293,2,668,3,134.93,44.9767,0.0,0.3852,0.0,722,핵심 고객,1.2324,2.3156
U000294,2,280,13,1272.31,97.87,0.0769,0.642,0.0,722,핵심 고객,4.7541,3.4515
U000295,0,722,1,36.88,36.88,1.0,0.0,0.0,722,휴면·이탈 위험,-1.3236,1.171
U000296,0,722,1,32.98,32.98,0.0,0.0,0.0,722,휴면·이탈 위험,-1.039,1.3215
U000297,0,592,2,41.78,20.89,0.5,0.0,0.0,722,휴면·이탈 위험,-1.0278,1.204
U000298,2,6,13,1006.67,77.4362,0.0,0.6773,15.0,722,핵심 고객,6.6736,0.7765
U000299,0,722,1,32.98,32.98,0.0,0.0,0.0,722,휴면·이탈 위험,-1.039,1.3215
U000300,0,722,1,32.98,32.98,0.0,0.0,0.0,722,휴면·이탈 위험,-1.039,1.3215
U000301,0,722,1,27.88,27.88,1.0,0.0,0.0,722,휴면·이탈 위험,-1.6545,1.0139
U000302,0,674,2,31.98,15.99,0.0,0.0,0.0,722,휴면·이탈 위험,-1.164,1.2221
U000303,0,717,2,48.98,24.49,0.0,0.7144,0.0,722,휴면·이탈 위험,0.6207,2.0337
U000304,0,605,3,81.36,27.12,0.3333,0.0,0.0,722,휴면·이탈 위험,-0.1869,1.6178
U000305,0,722,1,34.18,34.18,1.0,0.0,0.0,722,휴면·이탈 위험,-1.4138,1.1282
U000306,2,625,3,113.25,37.75,0.3333,0.4678,0.0,721,핵심 고객,1.051,2.1765
U000307,0,721,1,19.79,19.79,1.0,0.0,0.0,721,휴면·이탈 위험,-2.0549,0.822
U000308,2,698,3,99.94,33.3133,0.0,0.46,0.0,721,핵심 고객,0.9986,2.2215
U000309,0,721,1,26.99,26.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.2751,1.2076
U000310,0,471,4,62.96,19.7875,0.25,0.1641,0.0,721,휴면·이탈 위험,0.0976,1.5885
U000311,0,695,2,66.66,33.33,0.5,0.0,0.0,721,휴면·이탈 위험,-0.516,1.5392
U000312,0,441,4,107.34,26.835,0.25,0.1396,0.0,721,휴면·이탈 위험,0.5234,1.7573
U000313,0,675,2,65.97,32.985,0.0,0.4546,0.0,721,휴면·이탈 위험,0.5158,1.9741
U000314,0,721,1,24.29,24.29,1.0,0.0,0.0,721,휴면·이탈 위험,-1.8159,0.9355
U000315,0,721,1,22.99,22.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.4632,1.1183
U000316,0,721,1,34.18,34.18,1.0,0.0,0.0,721,휴면·이탈 위험,-1.4134,1.1267
U000317,2,426,8,674.18,84.2725,0.25,0.7607,0.0,721,핵심 고객,3.9438,3.2964
U000318,0,721,1,26.09,26.09,1.0,0.0,0.0,721,휴면·이탈 위험,-1.7321,0.9753
U000319,0,721,1,39.58,39.58,1.0,0.0,0.0,721,휴면·이탈 위험,-1.2392,1.2094
U000320,2,285,15,851.74,61.1607,0.0667,0.8562,0.0,721,핵심 고객,4.7453,3.4336
U000321,2,622,3,67.27,22.4233,0.6667,0.8396,0.0,721,핵심 고객,0.9718,2.0934
U000322,2,700,2,90.97,45.485,0.0,0.4946,0.0,721,핵심 고객,0.963,2.2036
U000323,0,721,1,44.98,44.98,1.0,0.0,0.0,721,휴면·이탈 위험,-1.0868,1.2818
U000324,0,721,1,17.99,17.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.7482,0.9829
U000325,0,721,1,16.99,16.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.8142,0.9516
U000326,0,721,1,36.98,36.98,0.0,0.0,0.0,721,휴면·이탈 위험,-0.9028,1.3844
U000327,2,518,4,142.93,35.7325,0.0,0.8601,0.0,721,핵심 고객,2.2406,2.5973
U000328,0,721,1,33.98,33.98,0.0,0.0,0.0,721,휴면·이탈 위험,-1.0032,1.3367
U000329,0,721,1,21.99,21.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.5151,1.0936
U000330,2,184,4,114.94,28.735,0.0,0.3304,6.0,721,핵심 고객,2.0985,0.9732
U000331,0,721,1,22.49,22.49,1.0,0.0,0.0,721,휴면·이탈 위험,-1.906,0.8927
U000332,0,721,1,39.98,39.98,0.0,0.0,0.0,721,휴면·이탈 위험,-0.8101,1.4284
U000333,0,721,1,62.97,62.97,0.0,0.0,0.0,721,휴면·이탈 위험,-0.267,1.6864
U000334,0,721,1,33.98,33.98,0.0,0.0,0.0,721,휴면·이탈 위험,-1.0032,1.3367
U000335,2,391,8,319.18,59.2675,0.125,0.757,0.0,721,핵심 고객,3.4219,2.9973
U000336,0,721,1,16.99,16.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.8142,0.9516
U000337,0,721,1,22.99,22.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.4632,1.1183
U000338,0,721,1,13.49,13.49,1.0,0.0,0.0,721,휴면·이탈 위험,-2.4952,0.6129
U000339,2,307,3,48.97,16.3233,0.0,0.5103,2.0,721,핵심 고객,0.92,1.1323
U000340,2,113,10,416.49,41.649,0.1,0.4896,13.0,721,핵심 고객,4.4158,1.4111
U000341,0,721,1,19.99,19.99,0.0,0.0,0.0,721,휴면·이탈 위험,-1.6261,1.0409
U000342,0,721,1,0.0,28.99,0.0,0.0,0.0,721,휴면·이탈 위험,-2.603,0.5437
U000343,0,721,1,19.79,19.79,1.0,0.0,0.0,721,휴면·이탈 위험,-2.0549,0.822
U000344,0,721,1,52.17,52.17,1.0,0.3448,0.0,721,휴면·이탈 위험,-0.2814,1.6295
U000345,2,533,4,145.94,36.485,0.25,0.6781,0.0,720,핵심 고객,1.8224,2.4289
U000346,0,720,1,16.99,16.99,0.0,0.0,0.0,720,휴면·이탈 위험,-1.8138,0.95
U000347,0,618,3,59.97,19.99,0.0,0.0,0.0,720,휴면·이탈 위험,-0.4131,1.5258
U000348,0,720,1,16.19,16.19,1.0,0.0,0.0,720,휴면·이탈 위험,-2.2864,0.7103
U000349,0,720,1,56.97,56.97,0.0,0.0,0.0,720,휴면·이탈 위험,-0.3866,1.6278
U000350,2,46,14,1020.11,72.865,0.1429,0.7305,31.0,720,핵심 고객,6.5508,1.4535
U000351,0,720,1,17.99,17.99,0.0,0.0,0.0,720,휴면·이탈 위험,-1.7478,0.9814
U000352,0,720,1,11.99,11.99,0.0,0.0,0.0,720,휴면·이탈 위험,-2.2109,0.7614
U000353,0,369,3,72.55,24.1833,0.3333,0.3581,0.0,720,휴면·이탈 위험,0.4551,1.5983
U000354,0,629,2,83.97,41.985,0.5,0.0,0.0,720,휴면·이탈 위험,-0.2151,1.6233
U000355,2,169,8,295.08,40.6325,0.125,0.4551,9.0,720,핵심 고객,3.7256,1.4924
U000356,0,373,2,81.76,40.88,0.5,0.428,0.0,720,휴면·이탈 위험,0.6648,1.6954
U000357,0,682,2,40.47,20.235,1.0,0.2889,0.0,720,휴면·이탈 위험,-0.7831,1.3636
U000358,2,412,6,219.6,36.6,0.1667,0.3642,0.0,720,핵심 고객,1.8765,2.3367
U000359,0,720,1,32.38,32.38,1.0,0.0,0.0,720,휴면·이탈 위험,-1.4769,1.0947
U000360,0,720,1,21.99,21.99,0.0,0.0,0.0,720,휴면·이탈 위험,-1.5146,1.0921
U000361,0,720,1,40.48,40.48,1.0,0.0,0.0,720,휴면·이탈 위험,-1.212,1.2206
U000362,0,720,1,32.38,32.38,1.0,0.0,0.0,720,휴면·이탈 위험,-1.4769,1.0947
U000363,0,720,1,0.0,13.49,1.0,0.0,0.0,720,휴면·이탈 위험,-3.6048,0.058
U000364,0,720,1,33.28,33.28,1.0,0.0,0.0,720,휴면·이탈 위험,-1.4445,1.1101
U000365,2,513,4,152.94,38.235,0.25,0.3922,0.0,720,핵심 고객,1.3674,2.2194
U000366,0,720,1,0.0,21.99,0.0,0.0,0.0,720,휴면·이탈 위험,-2.8164,0.4432
U000367,2,330,5,173.73,34.746,0.2,0.2302,0.0,720,핵심 고객,1.3746,1.9836
U000368,0,638,2,23.83,11.915,1.0,0.0,0.0,720,휴면·이탈 위험,-1.9054,0.8209
U000369,0,720,1,35.98,35.98,1.0,0.0,0.0,720,휴면·이탈 위험,-1.352,1.154
U000370,0,720,1,19.99,19.99,0.0,0.0,0.0,720,휴면·이탈 위험,-1.6256,1.0394
U000371,0,720,1,68.97,68.97,0.0,0.0,0.0,720,휴면·이탈 위험,-0.1571,1.7368
U000372,2,44,19,1780.45,93.7079,0.1053,0.6929,19.0,720,핵심 고객,7.045,1.9099
U000373,0,720,1,12.99,12.99,0.0,0.0,0.0,720,휴면·이탈 위험,-2.1205,0.8044
U000374,2,414,8,257.43,32.1788,0.25,0.696,0.0,720,핵심 고객,2.6752,2.6828
U000375,0,720,1,21.99,21.99,0.0,0.0,0.0,720,휴면·이탈 위험,-1.5146,1.0921
U000376,0,720,1,24.29,24.29,1.0,0.0,0.0,720,휴면·이탈 위험,-1.8155,0.934
U000377,0,720,1,16.19,16.19,1.0,0.0,0.0,720,휴면·이탈 위험,-2.2864,0.7103
U000378,0,583,2,48.37,24.185,0.5,0.0,0.0,720,휴면·이탈 위험,-0.8514,1.2771
U000379,0,659,2,41.58,20.79,0.5,0.4808,0.0,720,휴면·이탈 위험,-0.1845,1.6163
U000380,0,720,1,20.69,20.69,1.0,0.0,0.0,720,휴면·이탈 위험,-2.0028,0.845
U000381,0,719,1,46.97,46.97,0.0,0.0,0.0,719,휴면·이탈 위험,-0.6171,1.5166
U000382,2,661,3,115.94,38.6467,0.0,0.4741,0.0,719,핵심 고객,1.2157,2.2897
U000383,0,719,1,45.98,45.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.6425,1.5045
U000384,0,719,1,41.98,41.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.7511,1.453
U000385,0,719,1,37.78,37.78,1.0,0.4762,0.0,719,휴면·이탈 위험,-0.4261,1.5441
U000386,0,719,1,23.99,23.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.4124,1.1389
U000387,2,507,7,184.7,26.3857,0.2857,0.2895,0.0,719,핵심 고객,1.4528,2.2597
U000388,0,719,1,0.0,14.39,1.0,0.0,0.0,719,휴면·이탈 위험,-3.5559,0.0789
U000389,0,719,1,24.99,24.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.3646,1.1616
U000390,0,719,1,25.99,25.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.3185,1.1835
U000391,0,719,1,37.98,37.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.8702,1.3964
U000392,0,686,2,35.98,17.99,1.0,0.0,0.0,719,휴면·이탈 위험,-1.4482,1.0793
U000393,0,604,3,54.97,18.3233,0.0,0.2727,0.0,719,휴면·이탈 위험,-0.0125,1.6743
U000394,0,719,1,39.98,39.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.8092,1.4254
U000395,0,719,1,0.0,30.58,1.0,0.0,0.0,719,휴면·이탈 위험,-2.9776,0.3465
U000396,0,610,3,73.95,24.65,0.0,0.4054,0.0,719,휴면·이탈 위험,0.5758,1.9461
U000397,0,719,1,19.99,19.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.6252,1.0378
U000398,0,719,1,14.99,14.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.957,0.8802
U000399,0,681,2,75.97,37.985,0.0,0.0,0.0,719,휴면·이탈 위험,-0.1462,1.7088
U000400,0,719,1,37.98,37.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.8702,1.3964
U000401,0,719,1,51.98,51.98,0.0,0.0,0.0,719,휴면·이탈 위험,-0.4959,1.5741
U000402,0,719,1,16.19,16.19,1.0,0.0,0.0,719,휴면·이탈 위험,-2.2859,0.7088
U000403,2,14,9,680.75,85.5233,0.0,0.6624,30.0,719,핵심 고객,6.2945,0.6945
U000404,0,719,1,24.29,24.29,1.0,0.0,0.0,719,휴면·이탈 위험,-1.815,0.9324
U000405,2,2,10,631.57,63.157,0.1,0.5299,11.0,719,핵심 고객,5.8479,0.0538
U000406,0,436,2,56.97,28.485,0.0,0.0,0.0,719,휴면·이탈 위험,-0.3757,1.3414
U000407,0,719,1,62.97,62.97,1.0,0.0,0.0,719,휴면·이탈 위험,-0.6831,1.47
U000408,0,719,1,24.99,24.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.3646,1.1616
U000409,0,672,2,48.17,24.085,0.5,0.7096,0.0,719,휴면·이탈 위험,0.4005,1.8815
U000410,0,719,1,44.08,44.08,1.0,0.0,0.0,719,휴면·이탈 위험,-1.11,1.2672
U000411,0,719,1,11.69,11.69,1.0,0.0,0.0,719,휴면·이탈 위험,-2.6561,0.533
U000412,0,719,1,48.98,48.98,0.0,0.7144,0.0,719,휴면·이탈 위험,0.7344,2.0865
U000413,0,719,1,17.99,17.99,0.0,0.0,0.0,719,휴면·이탈 위험,-1.7473,0.9798
U000414,2,705,2,110.95,55.475,0.0,0.4955,0.0,719,핵심 고객,1.2015,2.319
U000415,0,719,1,29.68,29.68,1.0,0.0,0.0,719,휴면·이탈 위험,-1.5794,1.0443
U000416,2,36,7,227.39,32.4843,0.1429,0.4396,9.0,719,핵심 고객,3.6694,0.5824
U000417,0,719,1,0.0,45.98,0.0,0.0,0.0,719,휴면·이탈 위험,-2.241,0.7077
U000418,0,640,2,58.16,29.08,0.5,0.0,0.0,719,휴면·이탈 위험,-0.6569,1.4226
U000419,2,106,17,1245.56,78.0312,0.0588,0.6236,1.0,718,핵심 고객,5.3421,2.8062
U000420,0,718,1,37.78,37.78,1.0,0.0,0.0,718,휴면·이탈 위험,-1.2931,1.1785
U000421,0,718,1,22.99,22.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.4618,1.1137
U000422,0,718,1,17.99,17.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.7468,0.9783
U000423,2,669,3,104.95,34.9833,0.0,0.381,0.0,718,핵심 고객,0.9242,2.1667
U000424,0,718,1,32.98,32.98,0.0,0.0,0.0,718,휴면·이탈 위험,-1.0372,1.3153
U000425,2,207,7,318.32,45.4743,0.1429,0.4373,0.0,718,핵심 고객,2.6586,2.3005
U000426,0,718,1,39.58,39.58,1.0,0.0,0.0,718,휴면·이탈 위험,-1.2378,1.2048
U000427,0,718,1,17.99,17.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.7468,0.9783
U000428,0,716,2,68.97,34.485,0.0,0.0,0.0,718,휴면·이탈 위험,-0.274,1.6761
U000429,2,18,22,1534.61,71.8,0.0909,0.7645,21.0,718,핵심 고객,7.3147,1.4779
U000430,0,718,1,24.99,24.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.3641,1.1601
U000431,2,662,3,134.94,44.98,0.0,0.8,0.0,718,핵심 고객,1.9908,2.625
U000432,2,718,1,162.92,162.92,0.0,0.8221,0.0,718,핵심 고객,2.3798,2.8553
U000433,0,718,1,17.99,17.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.7468,0.9783
U000434,0,718,1,22.99,22.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.4618,1.1137
U000435,0,718,1,16.19,16.19,1.0,0.0,0.0,718,휴면·이탈 위험,-2.2854,0.7072
U000436,0,718,1,15.99,15.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.8826,0.9138
U000437,0,718,1,0.0,23.99,0.0,0.0,0.0,718,휴면·이탈 위험,-2.7483,0.4712
U000438,0,718,1,34.98,34.98,0.0,0.0,0.0,718,휴면·이탈 위험,-0.9674,1.3485
U000439,0,718,1,24.99,24.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.3641,1.1601
U000440,0,718,1,16.19,16.19,1.0,0.0,0.0,718,휴면·이탈 위험,-2.2854,0.7072
U000441,0,718,1,33.28,33.28,1.0,0.0,0.0,718,휴면·이탈 위험,-1.4436,1.1071
U000442,2,718,1,86.36,86.36,1.0,0.6251,0.0,718,핵심 고객,0.8361,2.1267
U000443,2,0,20,1419.28,70.964,0.05,0.6838,19.0,718,핵심 고객,7.7535,0.0362
U000444,0,718,1,62.97,62.97,1.0,0.0,0.0,718,휴면·이탈 위험,-0.6827,1.4684
U000445,0,718,1,28.78,28.78,1.0,0.0,0.0,718,휴면·이탈 위험,-1.6152,1.0255
U000446,0,718,1,19.99,19.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.6247,1.0363
U000447,0,718,1,17.99,17.99,0.0,0.0,0.0,718,휴면·이탈 위험,-1.7468,0.9783
U000448,0,713,2,61.97,30.985,0.0,0.0,0.0,718,휴면·이탈 위험,-0.4003,1.6137
U000449,0,718,1,44.98,44.98,1.0,0.0,0.0,718,휴면·이탈 위험,-1.0854,1.2771
U000450,2,287,7,285.89,40.8414,0.0,0.5875,1.0,718,핵심 고객,3.0729,2.313
U000451,0,718,1,27.88,27.88,1.0,0.0,0.0,718,휴면·이탈 위험,-1.6526,1.0078
U000452,0,246,3,33.98,16.99,0.0,0.0,0.0,718,휴면·이탈 위험,-0.5347,0.9289
U000453,0,717,1,28.78,28.78,1.0,0.0,0.0,717,휴면·이탈 위험,-1.6147,1.024
U000454,0,717,1,39.98,39.98,0.0,0.0,0.0,717,휴면·이탈 위험,-0.8082,1.4223
U000455,0,642,2,68.46,34.23,0.5,0.3284,0.0,717,휴면·이탈 위험,0.1345,1.7653
U000456,0,658,2,48.98,24.49,0.5,0.0,0.0,717,휴면·이탈 위험,-0.8669,1.337
U000457,0,717,1,40.48,40.48,1.0,0.0,0.0,717,휴면·이탈 위험,-1.2106,1.2159
U000458,2,687,2,74.67,37.335,0.5,0.6025,0.0,717,핵심 고객,0.7203,2.0551
U000459,0,717,1,68.37,68.37,1.0,0.0,0.0,717,휴면·이탈 위험,-0.5834,1.5138
U000460,2,154,4,141.44,35.36,0.5,0.2863,0.0,717,핵심 고객,1.2809,1.4865
U000461,0,717,1,44.08,44.08,1.0,0.0,0.0,717,휴면·이탈 위험,-1.1091,1.2642
U000462,0,717,1,0.0,41.98,0.0,0.0,0.0,717,휴면·이탈 위험,-2.3116,0.6715
U000463,0,717,1,25.18,25.18,1.0,0.0,0.0,717,휴면·이탈 위험,-1.7719,0.9494
U000464,0,717,1,16.19,16.19,1.0,0.0,0.0,717,휴면·이탈 위험,-2.285,0.7057
U000465,0,717,1,29.68,29.68,1.0,0.0,0.0,717,휴면·이탈 위험,-1.5784,1.0412
U000466,0,717,1,34.18,34.18,1.0,0.0,0.0,717,휴면·이탈 위험,-1.4115,1.1205
U000467,2,603,4,154.94,38.735,0.0,0.5162,0.0,717,핵심 고객,1.6725,2.4464
U000468,2,243,8,446.04,55.755,0.125,0.5446,8.0,717,핵심 고객,4.1732,1.9586
U000469,0,710,2,30.58,15.29,0.5,0.0,0.0,717,휴면·이탈 위험,-1.437,1.1102
U000470,0,701,2,87.96,43.98,0.0,0.0,0.0,717,휴면·이탈 위험,0.0219,1.8035
U000471,2,472,3,119.95,39.9833,0.0,0.5417,0.0,717,핵심 고객,1.465,2.2043
U000472,0,717,1,39.98,39.98,0.0,0.0,0.0,717,휴면·이탈 위험,-0.8082,1.4223
U000473,0,717,1,32.98,32.98,0.0,0.0,0.0,717,휴면·이탈 위험,-1.0367,1.3138
U000474,0,717,1,16.99,16.99,0.0,0.0,0.0,717,휴면·이탈 위험,-1.8124,0.9454
U000475,0,688,2,117.93,58.965,0.0,0.1271,0.0,717,휴면·이탈 위험,0.61,2.0592
U000476,0,717,1,30.58,30.58,1.0,0.0,0.0,717,휴면·이탈 위험,-1.5432,1.058
U000477,0,717,1,24.99,24.99,0.0,0.0,0.0,717,휴면·이탈 위험,-1.3636,1.1585
U000478,0,449,2,26.98,13.49,0.0,0.0,1.0,717,휴면·이탈 위험,-0.9644,0.7165
U000479,0,717,1,28.99,28.99,0.0,0.0,0.0,717,휴면·이탈 위험,-1.189,1.2414
U000480,0,649,2,61.46,30.73,0.5,0.0,0.0,717,휴면·이탈 위험,-0.5947,1.4583
U000481,0,717,1,12.59,12.59,1.0,0.0,0.0,717,휴면·이탈 위험,-2.5716,0.5696
U000482,0,717,1,34.18,34.18,1.0,0.0,0.0,717,휴면·이탈 위험,-1.4115,1.1205
U000483,2,628,5,127.94,47.582,0.0,0.5883,0.0,717,핵심 고객,2.0686,2.644
U000484,2,451,5,170.92,34.184,0.0,0.4679,0.0,717,핵심 고객,1.7929,2.3394
U000485,2,717,1,101.97,101.97,0.0,0.804,0.0,717,핵심 고객,1.7801,2.5705
U000486,0,717,1,17.99,17.99,0.0,0.0,0.0,717,휴면·이탈 위험,-1.7464,0.9768
U000487,0,717,1,15.99,15.99,0.0,0.0,0.0,717,휴면·이탈 위험,-1.8821,0.9123
U000488,0,717,1,13.99,13.99,0.0,0.0,0.0,717,휴면·이탈 위험,-2.0349,0.8397
U000489,0,717,1,17.99,17.99,1.0,0.0,0.0,717,휴면·이탈 위험,-2.1635,0.7634
U000490,0,500,2,35.98,17.99,0.0,0.0,0.0,716,휴면·이탈 위험,-0.9506,1.1447
U000491,0,716,1,34.18,34.18,1.0,0.0,0.0,716,휴면·이탈 위험,-1.411,1.119
U000492,0,716,1,14.39,14.39,1.0,0.0,0.0,716,휴면·이탈 위험,-2.4194,0.6401
U000493,0,716,1,32.98,32.98,0.0,0.0,0.0,716,휴면·이탈 위험,-1.0362,1.3122
U000494,0,716,1,22.49,22.49,1.0,0.0,0.0,716,휴면·이탈 위험,-1.9036,0.885
U000495,0,716,1,26.99,26.99,1.0,0.0,0.0,716,휴면·이탈 위험,-1.6899,0.9866
U000496,0,716,1,16.99,16.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.8119,0.9439
U000497,0,716,1,17.99,17.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.7459,0.9752
U000498,0,716,1,76.97,76.97,0.0,0.3896,0.0,716,휴면·이탈 위험,0.6866,2.0912
U000499,0,716,1,44.98,44.98,0.0,0.0,0.0,716,휴면·이탈 위험,-0.6674,1.4874
U000500,0,716,1,19.99,19.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.6238,1.0332
U000501,0,716,1,34.18,34.18,1.0,0.0,0.0,716,휴면·이탈 위험,-1.411,1.119
U000502,0,668,2,52.97,26.485,0.0,0.2452,0.0,716,휴면·이탈 위험,-0.1228,1.6811
U000503,0,716,1,39.98,39.98,0.0,0.0,0.0,716,휴면·이탈 위험,-0.8078,1.4207
U000504,2,650,3,98.66,32.8867,0.6667,0.6333,0.0,716,핵심 고객,1.0395,2.1672
U000505,2,288,2,93.96,46.98,0.0,0.4681,0.0,716,핵심 고객,1.1788,1.7896
U000506,0,716,1,17.99,17.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.7459,0.9752
U000507,0,716,1,36.88,36.88,1.0,0.0,0.0,716,휴면·이탈 위험,-1.3208,1.1618
U000508,0,716,1,19.99,19.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.6238,1.0332
U000509,0,630,2,15.29,16.64,1.0,0.5406,0.0,716,휴면·이탈 위험,-0.8412,1.2536
U000510,0,716,1,26.99,26.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.2728,1.1999
U000511,0,716,1,17.99,17.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.7459,0.9752
U000512,2,6,18,1184.57,78.5839,0.0,0.7379,23.0,716,핵심 고객,7.357,0.875
U000513,0,716,1,11.99,11.99,0.0,0.0,0.0,716,휴면·이탈 위험,-2.209,0.7553
U000514,0,716,1,11.69,11.69,1.0,0.0,0.0,716,휴면·이탈 위험,-2.6547,0.5284
U000515,2,61,3,76.96,25.6533,0.0,0.0,3.0,716,핵심 고객,1.0501,0.1608
U000516,0,662,3,77.96,25.9867,0.0,0.0,0.0,716,휴면·이탈 위험,-0.1206,1.7008
U000517,0,716,1,17.99,17.99,0.0,0.0,0.0,716,휴면·이탈 위험,-1.7459,0.9752
U000518,0,548,3,80.46,26.82,0.3333,0.0,0.0,716,휴면·이탈 위험,-0.1744,1.5607
U000519,0,716,1,29.68,29.68,1.0,0.0,0.0,716,휴면·이탈 위험,-1.578,1.0397
U000520,0,716,1,11.69,11.69,1.0,0.0,0.0,716,휴면·이탈 위험,-2.6547,0.5284
U000521,0,716,1,65.67,65.67,1.0,0.0,0.0,716,휴면·이탈 위험,-0.6313,1.4893
U000522,0,642,2,55.97,27.985,0.0,0.0,0.0,716,휴면·이탈 위험,-0.4943,1.5064
U000523,0,716,1,23.39,23.39,1.0,0.0,0.0,716,휴면·이탈 위험,-1.8578,0.9068
